,AGE,GENDER,COO,DATE_APPREHENDED,REFERRAL_DATE,DATE_ORR_APPROVED,REFERRING OFFICE,FACILITY_APPROVED,REUNITIED_SEP_PARENTS,UAC STATUS,Date Discharged,Reason fo Separation,Duration
582,14,M,Guatemala,5/23/2018,5/23/2018,5/25/2018,"Phoenix, AZ  (PHO)",Southwest Key San Diego,Discharged Under other approp circumstances,DISCHARGED,8/8/2018,Zero Tolerance Policy,77
583,16,F,Guatemala,5/23/2018,5/23/2018,5/25/2018,"Phoenix, AZ  (PHO)",Southwest Key San Diego,Discharged Under other approp circumstances,DISCHARGED,8/8/2018,Zero Tolerance Policy,77
584,8,M,Honduras,5/23/2018,5/24/2018,5/25/2018,"Phoenix, AZ  (PHO)",BCFS Raymondville,Reunited with Sep Parent,DISCHARGED,9/6/2018,Zero Tolerance Policy,106
585,16,F,Guatemala,5/23/2018,5/24/2018,5/25/2018,"Phoenix, AZ  (PHO)",Southwest Key Antigua,Discharged Under other approp circumstances,DISCHARGED,7/9/2018,Zero Tolerance Policy,47
586,5,M,Guatemala,5/23/2018,5/24/2018,5/25/2018,"Phoenix, AZ  (PHO)",BCFS Raymondville,Reunited with Sep Parent,DISCHARGED,7/21/2018,Zero Tolerance Policy,59
587,A,B,C,D,E,F,G,H,I,J,K,L,no discharge
588,10,F,Guatemala,5/23/2018,5/24/2018,5/29/2018,"Phoenix, AZ  (PHO)",Southwest Key Conroe,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,58
589,11,F,Guatemala,5/23/2018,5/24/2018,5/29/2018,"Phoenix, AZ  (PHO)",Southwest Key Conroe,Discharged Under other approp circumstances,DISCHARGED,12/8/2018,Zero Tolerance Policy,199
590,15,M,Guatemala,5/23/2018,5/24/2018,5/26/2018,"Phoenix, AZ  (PHO)",Homestead,Discharged Under other approp circumstances,DISCHARGED,9/15/2018,Zero Tolerance Policy,115
591,16,M,Guatemala,5/23/2018,5/24/2018,5/26/2018,"Phoenix, AZ  (PHO)",Homestead,Reunited with Sep Parent,DISCHARGED,8/22/2018,Zero Tolerance Policy,91
592,11,M,Guatemala,5/23/2018,5/24/2018,5/25/2018,"Phoenix, AZ  (PHO)",BCFS Raymondville,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,58
593,5,F,Guatemala,5/23/2018,5/24/2018,5/25/2018,"Phoenix, AZ  (PHO)",BCFS Raymondville,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,58
594,10,F,Guatemala,5/23/2018,5/27/2018,5/29/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,63
595,8,M,Guatemala,5/23/2018,5/24/2018,5/25/2018,"Phoenix, AZ  (PHO)",BCFS Raymondville,Reunited with Sep Parent,DISCHARGED,7/21/2018,Zero Tolerance Policy,59
596,17,M,Guatemala,5/23/2018,5/24/2018,5/26/2018,"Phoenix, AZ  (PHO)",Homestead,Discharged Under other approp circumstances,DISCHARGED,8/24/2018,Zero Tolerance Policy,93
597,10,M,Guatemala,5/23/2018,5/24/2018,5/25/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,55
598,16,M,Guatemala,5/23/2018,5/24/2018,5/26/2018,"Phoenix, AZ  (PHO)",Homestead,Reunited with Sep Parent,DISCHARGED,8/22/2018,Zero Tolerance Policy,91
599,10,M,Guatemala,5/23/2018,5/25/2018,5/26/2018,"Phoenix, AZ  (PHO)",Heartland Guadalupe,Discharged Under other approp circumstances,DISCHARGED,7/6/2018,Zero Tolerance Policy,44
600,13,M,Guatemala,5/23/2018,5/24/2018,5/25/2018,"Phoenix, AZ  (PHO)",Rite of Passage ‐ Canyon,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,57
601,7,F,Guatemala,5/23/2018,5/25/2018,5/27/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,60
602,9,F,Guatemala,5/23/2018,5/25/2018,5/27/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/26/2018,Zero Tolerance Policy,64
603,16,M,Guatemala,5/23/2018,5/24/2018,5/25/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,55
604,5,F,Guatemala,5/23/2018,5/25/2018,5/25/2018,"Phoenix, AZ  (PHO)",Southwest Key Campbell,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,55
605,16,M,Guatemala,5/23/2018,5/24/2018,5/25/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,55
606,9,F,Guatemala,5/23/2018,5/25/2018,5/28/2018,"Phoenix, AZ  (PHO)",BCFS Raymondville,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,58
607,13,M,Guatemala,5/23/2018,5/24/2018,5/25/2018,"Phoenix, AZ  (PHO)",Rite of Passage ‐ Canyon,Reunited with Sep Parent,DISCHARGED,7/18/2018,Zero Tolerance Policy,56
608,17,F,Guatemala,5/23/2018,5/25/2018,5/25/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,61
609,9,F,Guatemala,5/23/2018,5/25/2018,5/26/2018,"Phoenix, AZ  (PHO)",Heartland Guadalupe,Discharged Under other approp circumstances,DISCHARGED,7/6/2018,Zero Tolerance Policy,44
610,10,F,Guatemala,5/23/2018,5/24/2018,5/28/2018,"Phoenix, AZ  (PHO)",BCFS San Antonio TFC,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,58
611,17,M,Guatemala,5/23/2018,5/24/2018,5/26/2018,"Phoenix, AZ  (PHO)",Homestead,Reunited with Sep Parent,DISCHARGED,8/22/2018,Zero Tolerance Policy,91
612,14,F,Guatemala,5/23/2018,5/24/2018,5/25/2018,"Phoenix, AZ  (PHO)",Southwest Key Las Palmas,Reunited with Sep Parent,DISCHARGED,7/18/2018,Zero Tolerance Policy,56
613,9,M,Guatemala,5/23/2018,5/24/2018,5/25/2018,"Phoenix, AZ  (PHO)",BCFS Raymondville,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,58
614,17,M,Guatemala,5/23/2018,5/24/2018,5/25/2018,"Phoenix, AZ  (PHO)",A New Leaf – Dorothy Mitchell,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,58
615,7,F,Guatemala,5/24/2018,5/27/2018,5/27/2018,"Phoenix, AZ  (PHO)",Southwest Key Campbell,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,54
616,13,M,Guatemala,5/24/2018,5/24/2018,5/26/2018,"Phoenix, AZ  (PHO)",Homestead,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,56
617,9,M,Guatemala,5/24/2018,5/25/2018,5/25/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,7/6/2018,Zero Tolerance Policy,43
618,14,M,Guatemala,5/23/2018,5/24/2018,5/25/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/2/2018,Zero Tolerance Policy,40
619,6,M,Guatemala,5/23/2018,5/25/2018,5/27/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/26/2018,Zero Tolerance Policy,64
620,8,F,Guatemala,5/24/2018,5/25/2018,5/25/2018,"Phoenix, AZ  (PHO)",Southwest Key Campbell,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,56
621,13,M,Guatemala,5/24/2018,5/24/2018,5/25/2018,"Phoenix, AZ  (PHO)",BCFS Harlingen,Reunited with Sep Parent,DISCHARGED,6/15/2018,Zero Tolerance Policy,22
622,9,F,Guatemala,5/24/2018,5/25/2018,5/25/2018,"Phoenix, AZ  (PHO)",Southwest Key Campbell,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,56
623,13,F,Guatemala,5/24/2018,5/25/2018,5/25/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Kokopelli,Reunited with Sep Parent,DISCHARGED,7/18/2018,Zero Tolerance Policy,55
624,15,M,Guatemala,5/24/2018,5/25/2018,5/27/2018,"Phoenix, AZ  (PHO)",Childrens Village Shelter,Reunited with Sep Parent,DISCHARGED,8/5/2018,Zero Tolerance Policy,73
625,15,M,Guatemala,5/24/2018,5/25/2018,5/26/2018,"Phoenix, AZ  (PHO)",His House,Discharged Under other approp circumstances,DISCHARGED,8/31/2018,Zero Tolerance Policy,99
626,5,F,Guatemala,5/24/2018,5/25/2018,5/27/2018,"Phoenix, AZ  (PHO)",Southwest Key Campbell,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,54
627,13,M,Guatemala,5/24/2018,5/25/2018,5/26/2018,"Phoenix, AZ  (PHO)",Homestead,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,54
628,16,M,Guatemala,5/25/2018,5/26/2018,5/29/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,58
629,14,M,Guatemala,5/25/2018,5/26/2018,5/29/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,58
630,8,M,Guatemala,5/24/2018,5/26/2018,5/26/2018,"Phoenix, AZ  (PHO)",Southwest Key Glendale,Reunited with Sep Parent,DISCHARGED,9/30/2018,Zero Tolerance Policy,129
631,17,F,Guatemala,5/25/2018,5/26/2018,5/27/2018,"Phoenix, AZ  (PHO)",Homestead,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,61
632,16,M,Guatemala,5/24/2018,5/26/2018,5/29/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,59
633,6,F,Guatemala,5/24/2018,5/26/2018,5/28/2018,"Phoenix, AZ  (PHO)",BCFS Raymondville,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,57
634,16,M,Guatemala,5/24/2018,5/25/2018,5/26/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,60
635,7,M,El Salvador,5/24/2018,5/25/2018,5/26/2018,"Phoenix, AZ  (PHO)",Southwest Key Glendale,Reunited with Sep Parent,DISCHARGED,7/18/2018,Zero Tolerance Policy,55
636,15,F,El Salvador,5/25/2018,5/26/2018,5/27/2018,"Phoenix, AZ  (PHO)",Homestead,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,55
637,5,F,Guatemala,5/25/2018,5/26/2018,5/29/2018,"Phoenix, AZ  (PHO)",LSS of New York TFC,Reunited with Sep Parent,DISCHARGED,7/21/2018,Zero Tolerance Policy,57
638,5,F,Guatemala,5/25/2018,5/26/2018,5/29/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,59
639,12,F,Guatemala,5/24/2018,5/29/2018,5/30/2018,"Phoenix, AZ  (PHO)",Southwest Key Rio Grande,Discharged Under other approp circumstances,DISCHARGED,6/30/2018,Zero Tolerance Policy,37
640,10,M,Guatemala,5/24/2018,5/29/2018,5/30/2018,"Phoenix, AZ  (PHO)",Southwest Key Rio Grande,Discharged Under other approp circumstances,DISCHARGED,6/30/2018,Zero Tolerance Policy,37
641,14,M,Guatemala,5/24/2018,5/26/2018,5/29/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,60
642,11,F,El Salvador,5/24/2018,5/26/2018,5/29/2018,"Phoenix, AZ  (PHO)",CC Fort Worth Shelter,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,57
643,10,M,Guatemala,5/25/2018,5/26/2018,5/29/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Discharged Under other approp circumstances,DISCHARGED,11/15/2018,Zero Tolerance Policy,174
644,17,M,Guatemala,5/25/2018,5/27/2018,5/30/2018,"Phoenix, AZ  (PHO)",Homestead,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,61
645,12,M,Guatemala,5/25/2018,5/27/2018,5/27/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Lighthouse,Reunited with Sep Parent,DISCHARGED,9/24/2018,Zero Tolerance Policy,122
646,A,B,C,D,E,F,G,H,I,J,K,L,no discharge
647,14,M,Guatemala,5/25/2018,5/27/2018,5/27/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Kokopelli,Reunited with Sep Parent,DISCHARGED,7/11/2018,Zero Tolerance Policy,47
648,7,M,Guatemala,5/25/2018,5/27/2018,5/30/2018,"Phoenix, AZ  (PHO)",His House,Reunited with Sep Parent,DISCHARGED,7/13/2018,Zero Tolerance Policy,49
649,8,M,Guatemala,5/25/2018,5/27/2018,5/30/2018,"Phoenix, AZ  (PHO)",His House,Reunited with Sep Parent,DISCHARGED,7/13/2018,Zero Tolerance Policy,49
650,15,M,Guatemala,5/25/2018,5/26/2018,5/29/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,59
651,10,M,Guatemala,5/25/2018,5/26/2018,5/29/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,53
652,16,M,Guatemala,5/25/2018,5/26/2018,5/29/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,10/11/2018,Zero Tolerance Policy,139
653,15,M,Guatemala,5/25/2018,5/26/2018,5/29/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,59
654,10,F,Guatemala,5/25/2018,5/27/2018,5/27/2018,"Phoenix, AZ  (PHO)",Southwest Key Campbell,Discharged Under other approp circumstances,DISCHARGED,10/2/2018,Zero Tolerance Policy,130
655,16,M,Guatemala,5/25/2018,5/26/2018,5/29/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Discharged Under other approp circumstances,DISCHARGED,8/3/2018,Zero Tolerance Policy,70
656,11,F,Guatemala,5/25/2018,5/26/2018,5/28/2018,"Phoenix, AZ  (PHO)",BCFS San Antonio,Reunited with Sep Parent,DISCHARGED,7/2/2018,Zero Tolerance Policy,38
657,12,M,Guatemala,5/25/2018,5/27/2018,5/28/2018,"Phoenix, AZ  (PHO)",LSS Carolinas TFC,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,59
658,7,M,Guatemala,5/25/2018,5/27/2018,5/28/2018,"Phoenix, AZ  (PHO)",LSS Carolinas TFC,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,59
659,9,M,Guatemala,5/25/2018,5/27/2018,5/28/2018,"Phoenix, AZ  (PHO)",Crittenton Shelter,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,55
660,12,M,Guatemala,5/25/2018,5/27/2018,5/28/2018,"Phoenix, AZ  (PHO)",Crittenton Shelter,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,55
661,9,M,Guatemala,5/25/2018,5/27/2018,5/27/2018,"Phoenix, AZ  (PHO)",Southwest Key Glendale,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,58
662,15,M,Honduras,5/25/2018,5/26/2018,5/30/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,59
663,9,M,Guatemala,5/25/2018,5/27/2018,5/27/2018,"Phoenix, AZ  (PHO)",Southwest Key Glendale,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,56
664,11,M,Ecuador,5/26/2018,5/27/2018,5/29/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,59
665,5,M,Ecuador,5/26/2018,5/27/2018,5/29/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,59
666,12,F,Guatemala,5/26/2018,5/27/2018,5/29/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,60
667,8,M,Guatemala,5/26/2018,5/27/2018,5/29/2018,"Phoenix, AZ  (PHO)",Cayuga Centers,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,60
668,8,M,Guatemala,5/26/2018,5/27/2018,5/27/2018,"Phoenix, AZ  (PHO)",Southwest Key Glendale,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,54
669,10,M,Guatemala,5/26/2018,5/27/2018,5/27/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Lighthouse,Reunited with Sep Parent,DISCHARGED,7/21/2018,Zero Tolerance Policy,56
670,14,F,Guatemala,5/26/2018,5/26/2018,5/27/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Kokopelli,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,54
671,5,F,Guatemala,5/26/2018,5/28/2018,5/29/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Reunited with Sep Parent,DISCHARGED,6/21/2018,Zero Tolerance Policy,26
672,16,M,Guatemala,5/26/2018,5/27/2018,5/28/2018,"Phoenix, AZ  (PHO)",A New Leaf – Peterson,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,55
673,20,M,Guatemala,5/26/2018,5/27/2018,5/27/2018,"Phoenix, AZ  (PHO)",A New Leaf – Peterson,Discharged Under other approp circumstances,DISCHARGED,6/29/2018,Zero Tolerance Policy,34
674,6,M,Guatemala,5/26/2018,5/28/2018,5/29/2018,"Phoenix, AZ  (PHO)",BCFS Harlingen,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,55
675,12,M,Guatemala,5/26/2018,5/28/2018,5/29/2018,"Phoenix, AZ  (PHO)",BCFS Harlingen,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,55
676,15,M,Guatemala,5/26/2018,5/27/2018,5/30/2018,"Phoenix, AZ  (PHO)",Homestead,Discharged Under other approp circumstances,DISCHARGED,6/13/2018,Zero Tolerance Policy,18
677,9,M,Guatemala,5/26/2018,5/27/2018,5/30/2018,"Phoenix, AZ  (PHO)",His House,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,55
678,9,M,Brazil,5/26/2018,5/27/2018,5/30/2018,"Phoenix, AZ  (PHO)",BCFS Baytown,Reunited with Sep Parent,DISCHARGED,7/14/2018,Zero Tolerance Policy,49
679,16,M,Brazil,5/26/2018,5/28/2018,5/29/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Reunited with Sep Parent,DISCHARGED,7/12/2018,Zero Tolerance Policy,47
680,10,F,Brazil,5/26/2018,5/28/2018,5/29/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Reunited with Sep Parent,DISCHARGED,7/12/2018,Zero Tolerance Policy,47
681,5,F,Honduras,5/26/2018,5/28/2018,5/29/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,7/14/2018,Zero Tolerance Policy,49
682,14,M,Guatemala,5/26/2018,5/27/2018,5/30/2018,"Phoenix, AZ  (PHO)",Homestead,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,60
683,17,M,Guatemala,5/26/2018,5/27/2018,5/30/2018,"Phoenix, AZ  (PHO)",Homestead,Reunited with Sep Parent,DISCHARGED,7/24/2018,Zero Tolerance Policy,59
684,8,M,Brazil,5/26/2018,5/28/2018,5/29/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Reunited with Sep Parent,DISCHARGED,7/12/2018,Zero Tolerance Policy,47
685,7,M,Honduras,5/26/2018,5/27/2018,5/30/2018,"Phoenix, AZ  (PHO)",His House,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,54
686,5,F,Guatemala,5/26/2018,5/28/2018,5/29/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Phoenix,Reunited with Sep Parent,DISCHARGED,7/18/2018,Zero Tolerance Policy,53
687,10,F,Honduras,5/26/2018,5/27/2018,5/28/2018,"Phoenix, AZ  (PHO)",Southwest Key Glendale,Reunited with Sep Parent,DISCHARGED,7/18/2018,Zero Tolerance Policy,53
688,7,M,Honduras,5/26/2018,5/27/2018,5/30/2018,"Phoenix, AZ  (PHO)",His House,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,54
689,13,M,Honduras,5/26/2018,5/27/2018,5/30/2018,"Phoenix, AZ  (PHO)",Homestead,Reunited with Sep Parent,DISCHARGED,6/22/2018,Zero Tolerance Policy,27
690,13,M,Honduras,5/26/2018,5/27/2018,5/30/2018,"Phoenix, AZ  (PHO)",Homestead,Reunited with Sep Parent,DISCHARGED,6/13/2018,Zero Tolerance Policy,18
691,7,M,El Salvador,5/26/2018,5/27/2018,5/30/2018,"Phoenix, AZ  (PHO)",His House,Discharged Under other approp circumstances,DISCHARGED,6/29/2018,Zero Tolerance Policy,34
692,15,F,Guatemala,5/26/2018,5/27/2018,5/27/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Phoenix,Discharged Under other approp circumstances,DISCHARGED,9/29/2018,Zero Tolerance Policy,126
693,9,M,Honduras,5/26/2018,5/27/2018,5/30/2018,"Phoenix, AZ  (PHO)",His House,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,54
694,17,M,Guatemala,5/26/2018,5/27/2018,5/30/2018,"Phoenix, AZ  (PHO)",Homestead,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,60
695,15,M,Guatemala,5/27/2018,5/27/2018,5/28/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,57
696,11,M,El Salvador,5/27/2018,5/27/2018,5/28/2018,"Phoenix, AZ  (PHO)",Southwest Key Estrella,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,57
697,13,M,Guatemala,5/27/2018,5/27/2018,5/29/2018,"Phoenix, AZ  (PHO)",Southwest Key Conroe,Reunited with Sep Parent,DISCHARGED,7/22/2018,Zero Tolerance Policy,56
698,15,F,Guatemala,5/27/2018,5/28/2018,5/29/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Phoenix,Discharged Under other approp circumstances,DISCHARGED,10/29/2018,Zero Tolerance Policy,155
699,6,F,El Salvador,5/27/2018,5/28/2018,5/31/2018,"Phoenix, AZ  (PHO)",LSS of New York TFC,Reunited with Sep Parent,DISCHARGED,7/27/2018,Zero Tolerance Policy,61
700,6,M,Guatemala,5/27/2018,5/28/2018,5/29/2018,"Phoenix, AZ  (PHO)",BCFS Harlingen,Reunited with Sep Parent,DISCHARGED,7/20/2018,Zero Tolerance Policy,54
701,13,M,Guatemala,5/28/2018,5/28/2018,5/30/2018,"Phoenix, AZ  (PHO)",Holy Family Institute,Reunited with Sep Parent,DISCHARGED,9/21/2018,Zero Tolerance Policy,116
702,8,F,Guatemala,5/28/2018,5/31/2018,6/1/2018,"Phoenix, AZ  (PHO)",Bethany Christian Services TFC,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,50
703,14,M,Guatemala,5/28/2018,5/29/2018,5/31/2018,"Phoenix, AZ  (PHO)",Homestead,Reunited with Sep Parent,DISCHARGED,8/22/2018,Zero Tolerance Policy,86
704,9,F,Guatemala,5/28/2018,5/31/2018,6/2/2018,"Phoenix, AZ  (PHO)",St. PJs Childrens Home,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,52
705,A,B,C,D,E,F,G,H,I,J,K,L,no discharge
706,5,M,Guatemala,5/28/2018,5/31/2018,6/1/2018,"Phoenix, AZ  (PHO)",BCFS Chavaneaux,Reunited with Sep Parent,DISCHARGED,7/25/2018,Zero Tolerance Policy,58
707,12,M,Guatemala,5/28/2018,5/30/2018,5/31/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,50
708,17,M,Guatemala,5/28/2018,5/30/2018,5/31/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Discharged Under other approp circumstances,DISCHARGED,7/23/2018,Zero Tolerance Policy,56
709,13,M,Guatemala,5/28/2018,5/30/2018,5/31/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/17/2018,Zero Tolerance Policy,50
710,17,M,Guatemala,5/28/2018,5/30/2018,5/31/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,56
711,14,M,Guatemala,5/28/2018,5/30/2018,5/31/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,56
712,13,M,Guatemala,5/28/2018,5/30/2018,5/31/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Reunited with Sep Parent,DISCHARGED,9/28/2018,Zero Tolerance Policy,123
713,16,M,Guatemala,5/28/2018,5/30/2018,5/31/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Discharged Under other approp circumstances,DISCHARGED,9/7/2018,Zero Tolerance Policy,102
714,7,M,Guatemala,5/28/2018,5/31/2018,6/2/2018,"Phoenix, AZ  (PHO)",The Villages,Reunited with Sep Parent,DISCHARGED,7/21/2018,Zero Tolerance Policy,54
715,13,M,Guatemala,5/28/2018,5/30/2018,6/1/2018,"Phoenix, AZ  (PHO)",St. PJs Childrens Home,Reunited with Sep Parent,DISCHARGED,7/23/2018,Zero Tolerance Policy,56
716,15,M,Guatemala,5/28/2018,5/30/2018,5/31/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Padre,Still in Care,ADMITTED,,Zero Tolerance Policy,no discharge
717,11,M,Guatemala,5/28/2018,5/31/2018,5/31/2018,"Phoenix, AZ  (PHO)",Southwest Key Casa Lighthouse,Reunited with Sep Parent,DISCHARGED,7/18/2018,Zero Tolerance Policy,51
718,16,M,Guatemala,5/28/2018,5/31/2018,6/3/2018,"Phoenix, AZ  (PHO)",Homestead,Reunited with Sep Parent,DISCHARGED,9/17/2018,Zero Tolerance Policy,112
719,7,M,Guatemala,5/29/2018,5/31/2018,6/2/2018,"Phoenix, AZ  (PHO)",His House,Reunited with Sep Parent,DISCHARGED,7/19/2018,Zero Tolerance Policy,51
